"inst_id","sido","sgg","openDate","bedCount","instkind","revenue1","salescost1","sga1","salary1","noi1","noe1","interest1","ctax1","profit1","liquidAsset1","quickAsset1","receivableS1","inventoryAsset1","nonCAsset1","tanAsset1","OnonCAsset1","receivableL1","debt1","liquidLiabilities1","shortLoan1","NCLiabilities1","longLoan1","netAsset1","surplus1","revenue2","salescost2","sga2","salary2","noi2","noe2","interest2","ctax2","profit2","liquidAsset2","quickAsset2","receivableS2","inventoryAsset2","nonCAsset2","tanAsset2","OnonCAsset2","receivableL2","debt2","liquidLiabilities2","shortLoan2","NCLiabilities2","longLoan2","netAsset2","surplus2","employee1","employee2","ownerChange","year","difyea","employee_mean","size","inst_id","dif1","dif2","dif3","dif4","dif5","dif6","dif7","dif8","dif9","dif10","dif11","dif12","dif13","dif14","dif15","dif16","dif17","dif18","dif19","dif20","dif21","dif22","dif23","dif24"
57,"jeonnam",38,20080923,101,6,8809012224,0,8387238471,3412376547,24733405,306102348,274342243,11757920,128646890,983586111,812509700,240175801,171076411,15852064318,15622064318,2.3e+08,0,8252415016,6167030552,4732030670,2085384464,2085384464,8583235413,0,8933886580,0,8436754281,3360017759,144845,256413209,176662516,0,240863935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,"same","2008",9,96,197,32,-124874356,0,-49515810,52358788,24588560,49689139,97679727,11757920,-112217045,983586111,812509700,240175801,171076411,15852064318,15622064318,2.3e+08,0,8252415016,6167030552,4732030670,2085384464,2085384464,8583235413,0
58,"gyeonggi",168,20130206,132,6,2681765580,180200922,2014579640,936645110,59924069,428721218,284069476,0,118187869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093132140,142854148,1751389576,916482193,21947086,147298317,113100675,0,73537185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,"change","2013",4,25.5,157.5,33,588633440,37346774,263190064,20162917,37976983,281422901,170968801,0,44650684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"choongnam",94,20140318,258,6,8546126935,0,6737509250,3830658980,6467580,539890179,513787982,0,1275195086,2887867418,2550065516,1843823564,337801902,20854146408,20546016366,263862900,0,11737791374,5531070657,4665480000,6206720717,5856720717,12004222452,6505224190,8400143979,0,6970727978,4230171230,41032041,588920467,510833633,0,881527575,2889902409,2405504247,1898913934,484398162,20815193408,20495356610,267292900,0,12976068451,6426152497,5372799940,6549915954,6549915954,10729027366,6505224190,137,137,"same","2014",3,137,395,34,145982956,0,-233218728,-399512250,-34564461,-49030288,2954349,0,393667511,-2034991,144561269,-55090370,-146596260,38953000,50659756,-3430000,0,-1238277077,-895081840,-707319940,-343195237,-693195237,1275195086,0
60,"gyeonggi",74,20031202,53,5,9945697033,2518533380,7838979629,4001863380,58259710,204524605,176306594,0,-558080871,2308999637,2148142259,970975608,160857378,6430171867,6356611667,2060000,0,7054460794,6031625979,4664011450,1022834815,0,1684710710,0,9947007996,2694808738,7435854028,3923363240,126181664,288251902,160406476,0,-345725008,3217332997,2767906283,1056078929,449426714,7032585816,6996906598,2060000,0,6928901664,3528901664,1647238490,3.4e+09,3e+09,3321017149,0,90,90,"same","2003",14,90,143,35,-1310963,-176275358,403125601,78500140,-67921954,-83727297,15900118,0,-212355863,-908333360,-619764024,-85103321,-288569336,-602413949,-640294931,0,0,125559130,2502724315,3016772960,-2377165185,-3e+09,-1636306439,0
61,"gyeonggi",24,20080402,164,5,6480419010,0,7611627015,4383683589,5905707,163905774,163868524,0,-1289208072,1759257575,1759257575,0,0,7267490563,6917490563,3.5e+08,0,6979032891,5699212493,4614380000,1279820398,0,2047715247,0,6601941710,0,6415569775,4253093144,14062706,183384001,165332026,0,17050640,2093419276,2082118494,0,11300782,9288879664,8912147271,376732393,0,6012014148,6012014148,5036101232,0,0,5370284792,0,99,99,"same","2008",9,99,263,36,-121522700,0,1196057240,130590445,-8156999,-19478227,-1463502,0,-1306258712,-334161701,-322860919,0,-11300782,-2021389101,-1994656708,-26732393,0,967018743,-312801655,-421721232,1279820398,0,-3322569545,0
62,"gyeonggi",120,20050224,0,2,1.51e+11,98503322990,49547764666,3726935398,1407328026,2640421560,55331120,305400448,992483835,42808356695,41791456468,70588560,1016900227,26198928184,17262009402,5488177269,0,39545947657,29850842393,4.6e+09,9695105264,0,29461337222,43194221,1.36e+11,86581590331,45089804448,3101032367,1398482994,2532895583,29245848,484014835,2325907457,40818694405,39705368784,27006689,1113325621,17844411250,11767377955,4700024269,0,30194252268,21517596259,0,8676656009,0,28468853387,43194221,454,425,"same","2005",12,439.5,439.5,37,1.5e+10,11921732659,4457960218,625903031,8845032,107525977,26085272,-178614387,-1333423622,1989662290,2086087684,43581871,-96425394,8354516934,5494631447,788153000,0,9351695389,8333246134,4.6e+09,1018449255,0,992483835,0
63,"gyeongnam",5,20130409,206,4,20425771788,4133216227,14902797655,10796721206,263511030,1041124875,691712214,189294110,422849951,5021154737,4648822830,0,372331907,35966517012,34950096428,877111000,0,24367583508,9299760234,4579304677,15067823274,9630291360,16620088241,0,20381268714,4352160507,14566494451,10238355380,271529989,1218739313,859039602,12264120,503140312,5548918205,5252864326,2651482168,296053879,35512534044,34370840460,935991000,0,24814213959,8077364409,0,16736849550,10281084209,16247238290,0,205,226,"same","2013",4,215.5,421.5,38,44503074,-218944280,336303204,558365826,-8018959,-177614438,-167327388,177029990,-80290361,-527763468,-604041496,-2651482168,76278028,453982968,579255968,-58880000,0,-446630451,1222395825,4579304677,-1669026276,-650792849,372849951,0
65,"gyeonggi",177,20110512,126,5,27912697687,2442931060,17957418899,7511234837,2224248,4010569368,67068540,794522148,2709480460,20282084651,20227834651,2823876231,54250000,28041839650,24488939650,3348500000,0,25693380103,14089898386,4531865427,11603481717,2833260000,22630544198,0,26910431794,2044592472,16731313050,7071659787,30863345,4224260363,165132802,904909800,3036219454,14241633015,14152068015,2340607443,89565000,28684510208,25459010208,3225500000,0,23005079485,14946322111,6469865427,8058757374,3e+09,19921063738,0,210,210,"same","2011",6,210,336,39,1002265893,398338588,1226105849,439575050,-28639097,-213690995,-98064262,-110387652,-326738994,6040451636,6075766636,483268788,-35315000,-642670558,-970070558,1.23e+08,0,2688300618,-856423725,-1.938e+09,3544724343,-166740000,2709480460,0
67,"gyeongnam",32,20081231,203,6,6898958895,367242573,6562792750,4054406320,19204746,178026082,164109704,0,-189897764,3876992511,3856190100,519640803,20802411,10183155603,10157084802,2e+07,0,11687971008,7717382706,4466074805,3970588302,3.28e+09,2372177106,0,6877093780,320184757,6107040954,3858663320,229468784,350226471,122947274,25867610,303242772,986631677,969340687,665994612,17290990,9806954755,9006892501,2.9e+08,0,8011136359,2339030968,1567966980,5672105391,4864392720,2782450073,0,131,131,"same","2008",9,131,334,40,21865115,47057816,455751796,195743000,-210264038,-172200389,41162430,-25867610,-493140536,2890360834,2886849413,-146353809,3511421,376200848,1150192301,-2.7e+08,0,3676834649,5378351738,2898107825,-1701517089,-1584392720,-410272967,0
69,"jeonbuk",146,20130405,244,6,7821761860,570611458,6535756355,4255071060,25358210,150306551,123776039,110617930,479827776,1937646633,1904418104,1162642246,33228529,10066923187,9705726687,361196500,0,5658750123,4569965408,4.25e+09,1088784715,0,6345819697,0,7757509710,774152368,6104949683,4177229340,67049558,183603605,149848205,149222747,612630865,1697438159,1669186499,944233662,28251660,9872619411,9587869411,284750000,0,5632740365,727298926,0,4905441439,4.25e+09,5937317205,0,127,130,"same","2013",4,128.5,372.5,41,64252150,-203540910,430806672,77841720,-41691348,-33297054,-26072166,-38604817,-132803089,240208474,235231605,218408584,4976869,194303776,117857276,76446500,0,26009758,3842666482,4.25e+09,-3816656724,-4.25e+09,408502492,0
70,"gyeonggi",169,20030227,139,5,9864586051,1812608644,7638166747,4291169759,26998793,231404814,224230817,0,209404639,1628712781,1517296889,1123786007,111415892,9157833654,8876719660,109963000,0,9663114002,7791046199,4213450218,1872067803,1872067803,1123432433,0,10151769790,1787491379,7577555945,3780335487,66796385,277661762,197908239,11204514,564652575,2314354182,2185870187,1029737071,128483995,8493320578,8030347958,93963000,0,8271924925,8271924925,5187932864,0,0,2535749835,0,120,96,"same","2003",14,108,247,42,-287183739,25117265,60610802,510834272,-39797592,-46256948,26322578,-11204514,-355247936,-685641401,-668573298,94048936,-17068103,664513076,846371702,1.6e+07,0,1391189077,-480878726,-974482646,1872067803,1872067803,-1412317402,0
71,"jeonnam",106,19880408,196,4,26649630072,6252852956,20306453789,11666631108,399644546,303852417,251559018,107505958,78609498,4517239853,4167397009,729383833,341249150,16468265301,16313545641,0,0,12335548150,7380578150,4164731812,4954970000,4803970000,8649957004,0,26551086740,6678186631,19594874669,11069279182,355181151,352788181,327180012,30376570,250041840,2748360097,2507320716,406449004,235056073,18058943771,17804224111,0,0,12235956362,6085876362,2484527313,6150080000,5999080000,8571347506,0,295,295,"same","1988",29,295,491,43,98543332,-425333675,711579120,597351926,44463395,-48935764,-75620994,77129388,-171432342,1768879756,1660076293,322934829,106193077,-1590678470,-1490678470,0,0,99591788,1294701788,1680204499,-1195110000,-1195110000,78609498,0
72,"daegu",41,20070903,277,6,5662108342,504715781,4888397798,3248961978,48982266,127371257,127358463,17622700,172983072,1517867972,1492894239,661883804,24973733,8637470906,8256788765,183950000,0,5065088399,5065088399,4104923980,0,0,5090250479,1237935879,5573254145,474333325,4943101009,3295531076,64103659,94726634,94726521,6953170,118243666,2481340492,2372574150,884070023,108766342,6138483376,5288647104,413950000,0,3702556461,3702556461,3606957043,0,0,4917267407,1064952807,86,86,"same","2007",10,86,363,44,88854197,30382456,-54703211,-46569098,-15121393,32644623,32631942,10669530,54739406,-963472520,-879679911,-222186219,-83792609,2498987530,2968141661,-2.3e+08,0,1362531938,1362531938,497966937,0,0,172983072,172983072
73,"daegu",44,20060818,166,5,12672510066,1319791505,11298752426,6514154575,0,16039299,0,0,37926836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13464684955,1459632131,11549318165,5890794030,0,500784,0,0,455233875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,"same","2006",11,132,298,45,-792174889,-139840626,-250565739,623360545,0,15538515,0,0,-417307039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,"seoul",1,19940425,28,8,8872426915,964124895,7638919868,4488957824,19153521,216088892,204479315,72446781,0,1302114675,1186742960,2671059,97648359,8347311458,8178953358,2200500,0,6749131935,5759131935,4e+09,9.9e+08,9.9e+08,2900294198,0,8632333447,899417417,7616309072,4283770860,132492468,218881005,199357358,30218421,0,1002794432,891514383,0,80868500,8581435416,8368728596,25520500,0,5958277645,5956277645,4992758274,2e+06,0,3625952203,0,0,0,"non","1994",23,0,28,46,240093468,64707478,22610796,205186964,-113338947,-2792113,5121957,42228360,0,299320243,295228577,2671059,16779859,-234123958,-189775238,-23320000,0,790854290,-197145710,-992758274,9.88e+08,9.9e+08,-725658005,0
75,"gyeongbuk",30,19980529,249,4,40485538992,0,38155097034,19365828922,2708324415,4972290235,331974734,24702819,41773319,7146109670,6312031337,4738034539,834078333,31591780617,29580149787,1620463850,0,31743390761,13879186020,4e+09,17864204741,4816590787,6994499526,4605417526,39135058238,0,36523815828,17990618386,2822023466,5259078312,440987617,107389328,66798236,7146293858,5931530446,3604655257,1214763412,31283270500,29955670020,841433500,0,31476838151,13571758700,5543887572,17905079451,8375386395,6952726207,4684644207,300,300,"same","1998",19,300,549,47,1350480754,0,1631281206,1375210536,-113699051,-286788077,-109012883,-82686509,-25024917,-184188,380500891,1133379282,-380685079,308510117,-375520233,779030350,0,266552610,307427320,-1543887572,-40874710,-3558795608,41773319,-79226681
77,"gyeongbuk",84,20070813,199,6,8520319018,489603680,7518263612,4598249389,20648206,409327374,177681043,0,123772558,837642749,799803379,749930732,37839370,7361808382,7244449230,81497820,0,6438049294,5183049294,3991000660,1.26e+09,2.05e+08,1761401837,665969467,7098635900,362034237,6233968629,3716436763,19128855,399055505,178103206,0,122706384,1112035283,1077215983,903254823,34819300,7491063697,7330564741,132140780,0,6965469701,5634943723,3902941827,1330525978,280525978,1637629279,542196909,73,76,"same","2007",10,74.5,273.5,48,1421683118,127569443,1284294983,881812626,1519351,10271869,-422163,0,1066174,-274392534,-277412604,-153324091,3020070,-129255315,-86115511,-50642960,0,-527420407,-451894429,88058833,-70525978,-75525978,123772558,123772558
81,"seoul",87,19980605,57,5,14717584270,0,13908695044,7926864654,49816088,764745600,720643772,24921279,69038435,3554141428,3343728987,166530,210412441,30433299811,29958304591,164383540,0,23326685163,8579119711,3849453470,14747565452,14536911032,10660756076,-437898144,13998259456,0,13177786628,7016920868,79093463,811141041,776276112,2912920,85512330,3635134795,3410960427,5032260,224174368,31053109705,30448730617,153253540,0,24096526859,9286351823,3849453470,14810175036,14630647836,10591717641,-506936579,119,137,"same","1998",19,128,185,49,719324814,0,730908416,909943786,-29277375,-46395441,-55632340,22008359,-16473895,-80993367,-67231440,-4865730,-13761927,-619809894,-490426026,11130000,0,-769841696,-707232112,0,-62609584,-93736804,69038435,69038435
82,"gyeongnam",32,20091231,148,6,3957464500,156035904,3360237640,2273718273,0,0,169068842,0,441190956,1404529812,1401889812,1361721970,2640000,6787707000,6752177000,35530000,0,5415331190,5415331190,3815750000,0,0,2776905622,0,3506758290,141777635,2775030618,1863550212,0,0,261413112,0,589950037,1234391621,1231404431,1209699017,2987190,6770007000,6747477000,22530000,0,5444962069,5444962069,3860164346,0,0,2559436552,0,74,74,"same","2009",8,74,222,50,450706210,14258269,585207022,410168061,0,0,-92344270,0,-148759081,170138191,170485381,152022953,-347190,17700000,4700000,1.3e+07,0,-29630879,-29630879,-44414346,0,0,217469070,0
83,"jeonnam",56,20000929,114,5,15060003766,0,15074264045,8253147137,270096627,203222162,199592678,3654150,48960036,2086486219,1807214804,1538642198,279271415,12230093732,12217443732,12650000,0,7879246664,6826395749,3.79e+09,1052850915,618359290,6437333287,0,15165202412,0,14988833787,7910843159,325576389,321117210,230702235,7362110,173465694,2157779611,1875223654,1679565033,282555957,11777324736,11764674736,12650000,0,7519979281,3300808649,1138800000,4219170632,3715001000,6415125066,0,265,265,"same","2000",17,265,379,51,-105198646,0,85430258,342303978,-55479762,-117895048,-31109557,-3707960,-124505658,-71293392,-68008850,-140922835,-3284542,452768996,452768996,0,0,359267383,3525587100,2651200000,-3166319717,-3096641710,22208221,0
84,"gyeonggi",88,20080702,214,6,11244193296,0,11208509517,5154797587,11631594,323712539,323712539,0,-276397166,3977699376,3903311705,2249237370,74387671,19793004043,19763004043,3e+07,0,13071062162,9092238986,3.75e+09,3978823176,2984710000,10699641257,-1832358743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,"same","2008",9,201,415,52,11244193296,0,11208509517,5154797587,11631594,323712539,323712539,0,-276397166,3977699376,3903311705,2249237370,74387671,19793004043,19763004043,3e+07,0,13071062162,9092238986,3.75e+09,3978823176,2984710000,10699641257,-1832358743
89,"gyeongbuk",114,20070907,178,6,4191769346,136016332,3857345612,1834455208,846230,739267544,182699934,0,-540013912,1013757844,991673174,12610000,15967710,8723965989,8402711508,1.65e+08,0,8803424995,3803424995,3431174794,5e+09,4.7e+09,934298838,0,4084908490,195243931,3548622780,2186997290,58388273,262816972,177575770,0,136613080,398263829,369830009,0,28433820,9030617651,8790843170,1.65e+08,0,7954568730,3944568730,833447900,4.01e+09,4e+09,1474312750,0,51,80,"same","2007",10,65.5,243.5,53,106860856,-59227599,308722832,-352542082,-57542043,476450572,5124164,0,-676626992,615494015,621843165,12610000,-12466110,-306651662,-388131662,0,0,848856265,-141143735,2597726894,9.9e+08,7e+08,-540013912,0
91,"daegu",40,20080201,181,5,12567340850,1240875020,10386665883,4830903110,53903404,178144816,146768216,151376981,664181554,2154333443,2124356127,1339153640,29977316,9180002212,8435943552,474058660,0,5363246293,4718029943,3396783530,645216350,4.2e+08,5971089362,2791112674,12472587612,1219979164,10065794317,4505934475,59755373,190228784,154483096,174571385,881769335,1897270716,1865064189,1301005669,32206527,9006741814,8722358554,134383260,0,5597104722,5266541038,3858445410,330563684,0,5306907808,2126931120,162,161,"same","2008",9,161.5,342.5,54,94753238,20895856,320871566,324968635,-5851969,-12083968,-7714880,-23194404,-217587781,257062727,259291938,38147971,-2229211,173260398,-286415002,339675400,0,-233858429,-548511095,-461661880,314652666,4.2e+08,664181554,664181554
92,"busan",71,20170607,44,6,10332879273,4075620142,6000945161,3096380690,71250013,282249363,282249363,0,45314620,3099111191,3011335378,107685180,87775813,8631662392,6584465333,1624413700,0,9415585411,5156554423,3146525443,4259030988,4259030988,2315188172,450242092,10913297248,4397388724,5957357781,2801283770,51569602,249501380,246110192,0,360618965,2959040957,2910547165,108015100,48493792,8041705633,5683929442,1867513700,0,8622036258,4456687744,2291334051,4165348514,4165348514,2378710332,513764252,75,75,"same","2017",0,75,119,55,-580417975,-321768582,43587380,295096920,19680411,32747983,36139171,0,-315304345,140070234,100788213,-329920,39282021,589956759,900535891,-243100000,0,793549153,699866679,855191392,93682474,93682474,-63522160,-63522160
93,"busan",64,19930807,0,6,9351426263,723786841,8059646319,4910779768,62323554,467693492,467191632,0,162623165,1961000465,1926763807,1692425170,34236658,14757453626,14600170271,26389900,0,12048841912,5248841912,3126127540,6.8e+09,6.8e+09,4669612179,0,9550095070,812590463,8034745692,4952307410,24817670,481110124,477990698,0,246466461,2972277050,2947972395,1695306257,24304655,14536850721,14421003671,36389900,0,13002138757,5920363803,4295801219,7081774954,6.8e+09,4506989014,0,108,108,"same","1993",24,108,108,56,-198668807,-88803622,24900627,-41527642,37505884,-13416632,-10799066,0,-83843296,-1011276585,-1021208588,-2881087,9932003,220602905,179166600,-1e+07,0,-953296845,-671521891,-1169673679,-281774954,0,162623165,0
95,"gyeonggi",133,19831111,92,5,26700482717,0,26416691358,13556961110,220478473,219045847,112061304,87606027,197617958,3878035155,3577496317,33066,300538838,18418911014,18062684554,0,0,15418002426,6360100193,3e+09,9057902233,0,6878943743,0,25576960230,0,25819791248,13267348520,177086504,241242093,110821018,71089440,-378076047,3999391985,3769373763,67800,230018222,18212679927,17895635067,0,0,15530746127,4861789623,1.5e+09,10668956504,1.5e+09,6681325785,0,270,270,"same","1983",34,270,362,57,1123522487,0,596900110,289612590,43391969,-22196246,1240286,16516587,575694005,-121356830,-191877446,-34734,70520616,206231087,167049487,0,0,-112743701,1498310570,1.5e+09,-1611054271,-1.5e+09,197617958,0
96,"busan",64,20170602,128,6,523640550,23067726,835577490,564463637,7534205,52630597,52630597,0,-380101058,607366165,595391402,1015000,11974763,3629703850,3629703850,0,0,3513950273,3342068583,2918153230,171881690,171881690,723119742,723119742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,"non","2017",0,19,147,58,523640550,23067726,835577490,564463637,7534205,52630597,52630597,0,-380101058,607366165,595391402,1015000,11974763,3629703850,3629703850,0,0,3513950273,3342068583,2918153230,171881690,171881690,723119742,723119742
97,"incheon",141,20100402,50,5,2089793782,81928186,2303371410,1390205928,8299316,293352238,186562547,0,-580558736,1484001044,1473800649,784174565,10200395,4812822788,4408411872,357370000,0,3647547073,3307047073,2915000001,340500000,235500000,2649276759,0,2137218430,108726675,2423469572,1493962099,7767695,168582156,164793805,0,-555792278,1494537284,1467852883,716542309,26684401,4797834128,4370713212,380080000,0,3062535917,2744535917,2249808823,3.18e+08,2.13e+08,3229835495,0,44,46,"change","2010",7,45,95,59,-47424648,-26798489,-120098162,-103756171,531621,124770082,21768742,0,-24766458,-10536240,5947766,67632256,-16484006,14988660,37698660,-22710000,0,585011156,562511156,665191178,22500000,22500000,-580558736,0
98,"ulsan",123,20140717,172,6,5338937478,1498712671,3296498121,1695917464,7942060,122534759,105166560,35099630,394034357,1287015412,1277169133,625719777,9846279,5599396982,5549396982,5e+07,0,4469770631,3811091234,2.91e+09,658679397,0,2416641763,0,4292056513,1368412899,2544745103,1430368025,2658374,100516853,100516773,0,281040032,744813049,733945814,389938820,10867235,5895246375,5745246375,1.5e+08,0,4617452018,4364713622,2.91e+09,252738396,0,2022607406,0,72,63,"same","2014",3,67.5,239.5,60,1046880965,130299772,751753018,265549439,5283686,22017906,4649787,35099630,112994325,542202363,543223319,235780957,-1020956,-295849393,-195849393,-1e+08,0,-147681387,-553622388,0,405941001,0,394034357,0
99,"seoul",83,19880115,63,5,10281606016,2270407008,8751409643,4798388897,330538133,129910642,88722194,0,-539583144,6632275493,6601634625,1421173019,30640868,12148852090,10411926114,1072095460,0,5929452964,4877551408,2.89e+09,1051901556,0,12851674619,0,11905975871,2779799212,9099226060,5071808378,369899136,191890911,89825756,57965468,146993356,6498841758,6469252304,1421091580,29589454,12473651150,10750224508,1079489460,0,5581235145,4339168084,2.65e+09,1242067061,0,13391257763,0,129,140,"same","1988",29,134.5,197.5,61,-1624369855,-509392204,-347816417,-273419481,-39361003,-61980269,-1103562,-57965468,-686576500,133433735,132382321,81439,1051414,-324799060,-338298394,-7394000,0,348217819,538383324,2.4e+08,-190165505,0,-539583144,0
100,"daegu",40,19990701,80,5,4525975868,308186399,4468341830,2189473430,375868942,99977874,56733323,17422060,7916647,453610063,436188645,246233890,17421418,9829403534,8998862223,9208000,0,7047394204,3215745735,2858180271,3831648469,2e+09,3235619393,1971151763,4204042980,346489500,4104618408,1894900420,560722579,171454673,57557678,133930110,8272868,447307843,426165409,284961700,21142434,9962470527,9206658228,9208000,0,7182075624,3191315042,2813782587,3990760582,2e+09,3227702746,1963235116,67,62,"same","1999",18,64.5,144.5,62,321932888,-38303101,363723422,294573010,-184853637,-71476799,-824355,-116508050,-356221,6302220,10023236,-38727810,-3721016,-133066993,-207796005,0,0,-134681420,24430693,44397684,-159112113,0,7916647,7916647
